image_id,path,class_name,class_id,annotated_attribute_id,color_attribute_id,color
8689,148.Green_tailed_Towhee/Green_Tailed_Towhee_0001_797412.jpg,148.Green_tailed_Towhee,148,257,254,grey
8690,148.Green_tailed_Towhee/Green_Tailed_Towhee_0003_797414.jpg,148.Green_tailed_Towhee,148,249,254,grey
8691,148.Green_tailed_Towhee/Green_Tailed_Towhee_0014_797415.jpg,148.Green_tailed_Towhee,148,254,254,grey
8692,148.Green_tailed_Towhee/Green_Tailed_Towhee_0030_797417.jpg,148.Green_tailed_Towhee,148,254,254,grey
8693,148.Green_tailed_Towhee/Green_Tailed_Towhee_0102_797420.jpg,148.Green_tailed_Towhee,148,254,254,grey
8694,148.Green_tailed_Towhee/Green_Tailed_Towhee_0062_797424.jpg,148.Green_tailed_Towhee,148,254,254,grey
8695,148.Green_tailed_Towhee/Green_Tailed_Towhee_0015_797425.jpg,148.Green_tailed_Towhee,148,254,254,grey
8696,148.Green_tailed_Towhee/Green_Tailed_Towhee_0067_797426.jpg,148.Green_tailed_Towhee,148,254,254,grey
8697,148.Green_tailed_Towhee/Green_Tailed_Towhee_0110_154868.jpg,148.Green_tailed_Towhee,148,263,254,grey
8698,148.Green_tailed_Towhee/Green_Tailed_Towhee_0071_154870.jpg,148.Green_tailed_Towhee,148,254,254,grey
8699,148.Green_tailed_Towhee/Green_Tailed_Towhee_0010_797431.jpg,148.Green_tailed_Towhee,148,254,254,grey
8700,148.Green_tailed_Towhee/Green_Tailed_Towhee_0090_797434.jpg,148.Green_tailed_Towhee,148,254,254,grey
8701,148.Green_tailed_Towhee/Green_Tailed_Towhee_0036_154875.jpg,148.Green_tailed_Towhee,148,254,254,grey
8702,148.Green_tailed_Towhee/Green_Tailed_Towhee_0105_797438.jpg,148.Green_tailed_Towhee,148,254,254,grey
8703,148.Green_tailed_Towhee/Green_Tailed_Towhee_0066_797439.jpg,148.Green_tailed_Towhee,148,263,254,grey
8704,149.Brown_Thrasher/Brown_Thrasher_0034_155139.jpg,149.Brown_Thrasher,149,250,250,brown
8705,149.Brown_Thrasher/Brown_Thrasher_0061_155140.jpg,149.Brown_Thrasher,149,250,250,brown
8706,149.Brown_Thrasher/Brown_Thrasher_0054_155145.jpg,149.Brown_Thrasher,149,263,250,brown
8707,149.Brown_Thrasher/Brown_Thrasher_0069_155151.jpg,149.Brown_Thrasher,149,250,250,brown
8708,149.Brown_Thrasher/Brown_Thrasher_0030_155152.jpg,149.Brown_Thrasher,149,250,250,brown
8709,149.Brown_Thrasher/Brown_Thrasher_0046_155154.jpg,149.Brown_Thrasher,149,259,250,brown
8710,149.Brown_Thrasher/Brown_Thrasher_0033_155156.jpg,149.Brown_Thrasher,149,250,250,brown
8711,149.Brown_Thrasher/Brown_Thrasher_0021_155160.jpg,149.Brown_Thrasher,149,250,250,brown
8712,149.Brown_Thrasher/Brown_Thrasher_0057_155164.jpg,149.Brown_Thrasher,149,250,250,brown
8713,149.Brown_Thrasher/Brown_Thrasher_0015_155165.jpg,149.Brown_Thrasher,149,250,250,brown
8714,149.Brown_Thrasher/Brown_Thrasher_0119_155170.jpg,149.Brown_Thrasher,149,250,250,brown
8715,149.Brown_Thrasher/Brown_Thrasher_0005_155176.jpg,149.Brown_Thrasher,149,263,250,brown
8716,149.Brown_Thrasher/Brown_Thrasher_0045_155182.jpg,149.Brown_Thrasher,149,250,250,brown
8717,149.Brown_Thrasher/Brown_Thrasher_0112_155183.jpg,149.Brown_Thrasher,149,263,250,brown
8718,149.Brown_Thrasher/Brown_Thrasher_0105_155187.jpg,149.Brown_Thrasher,149,250,250,brown
8719,149.Brown_Thrasher/Brown_Thrasher_0084_155189.jpg,149.Brown_Thrasher,149,250,250,brown
8720,149.Brown_Thrasher/Brown_Thrasher_0127_155193.jpg,149.Brown_Thrasher,149,250,250,brown
8721,149.Brown_Thrasher/Brown_Thrasher_0126_155199.jpg,149.Brown_Thrasher,149,259,250,brown
8722,149.Brown_Thrasher/Brown_Thrasher_0080_155200.jpg,149.Brown_Thrasher,149,255,250,brown
8723,149.Brown_Thrasher/Brown_Thrasher_0042_155213.jpg,149.Brown_Thrasher,149,250,250,brown
8724,149.Brown_Thrasher/Brown_Thrasher_0019_155216.jpg,149.Brown_Thrasher,149,250,250,brown
8725,149.Brown_Thrasher/Brown_Thrasher_0009_155221.jpg,149.Brown_Thrasher,149,250,250,brown
8726,149.Brown_Thrasher/Brown_Thrasher_0020_155223.jpg,149.Brown_Thrasher,149,250,250,brown
8727,149.Brown_Thrasher/Brown_Thrasher_0065_155229.jpg,149.Brown_Thrasher,149,263,250,brown
8728,149.Brown_Thrasher/Brown_Thrasher_0010_155231.jpg,149.Brown_Thrasher,149,253,250,brown
8729,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,149.Brown_Thrasher,149,250,250,brown
8730,149.Brown_Thrasher/Brown_Thrasher_0052_155254.jpg,149.Brown_Thrasher,149,250,250,brown
8731,149.Brown_Thrasher/Brown_Thrasher_0081_155256.jpg,149.Brown_Thrasher,149,250,250,brown
8732,149.Brown_Thrasher/Brown_Thrasher_0093_155309.jpg,149.Brown_Thrasher,149,259,250,brown
8733,149.Brown_Thrasher/Brown_Thrasher_0121_155320.jpg,149.Brown_Thrasher,149,250,250,brown
8734,149.Brown_Thrasher/Brown_Thrasher_0013_155329.jpg,149.Brown_Thrasher,149,250,250,brown
8735,149.Brown_Thrasher/Brown_Thrasher_0132_155337.jpg,149.Brown_Thrasher,149,250,250,brown
8736,149.Brown_Thrasher/Brown_Thrasher_0074_155339.jpg,149.Brown_Thrasher,149,253,250,brown
8737,149.Brown_Thrasher/Brown_Thrasher_0070_155343.jpg,149.Brown_Thrasher,149,250,250,brown
8738,149.Brown_Thrasher/Brown_Thrasher_0051_155344.jpg,149.Brown_Thrasher,149,250,250,brown
8739,149.Brown_Thrasher/Brown_Thrasher_0130_155350.jpg,149.Brown_Thrasher,149,250,250,brown
8740,149.Brown_Thrasher/Brown_Thrasher_0024_155363.jpg,149.Brown_Thrasher,149,250,250,brown
8741,149.Brown_Thrasher/Brown_Thrasher_0135_155366.jpg,149.Brown_Thrasher,149,250,250,brown
8742,149.Brown_Thrasher/Brown_Thrasher_0011_155370.jpg,149.Brown_Thrasher,149,250,250,brown
8743,149.Brown_Thrasher/Brown_Thrasher_0073_155376.jpg,149.Brown_Thrasher,149,254,250,brown
8744,149.Brown_Thrasher/Brown_Thrasher_0001_155380.jpg,149.Brown_Thrasher,149,259,250,brown
8745,149.Brown_Thrasher/Brown_Thrasher_0079_155394.jpg,149.Brown_Thrasher,149,250,250,brown
8746,149.Brown_Thrasher/Brown_Thrasher_0072_155406.jpg,149.Brown_Thrasher,149,250,250,brown
8747,149.Brown_Thrasher/Brown_Thrasher_0096_155412.jpg,149.Brown_Thrasher,149,250,250,brown
8748,149.Brown_Thrasher/Brown_Thrasher_0092_155415.jpg,149.Brown_Thrasher,149,250,250,brown
8749,149.Brown_Thrasher/Brown_Thrasher_0014_155421.jpg,149.Brown_Thrasher,149,254,250,brown
8750,149.Brown_Thrasher/Brown_Thrasher_0026_155438.jpg,149.Brown_Thrasher,149,250,250,brown
8751,149.Brown_Thrasher/Brown_Thrasher_0085_155445.jpg,149.Brown_Thrasher,149,250,250,brown
8752,149.Brown_Thrasher/Brown_Thrasher_0056_155048.jpg,149.Brown_Thrasher,149,253,250,brown
8753,149.Brown_Thrasher/Brown_Thrasher_0124_155052.jpg,149.Brown_Thrasher,149,250,250,brown
8754,149.Brown_Thrasher/Brown_Thrasher_0095_155082.jpg,149.Brown_Thrasher,149,250,250,brown
8755,149.Brown_Thrasher/Brown_Thrasher_0106_155083.jpg,149.Brown_Thrasher,149,250,250,brown
8756,149.Brown_Thrasher/Brown_Thrasher_0006_155106.jpg,149.Brown_Thrasher,149,250,250,brown
8757,149.Brown_Thrasher/Brown_Thrasher_0049_155110.jpg,149.Brown_Thrasher,149,250,250,brown
8758,149.Brown_Thrasher/Brown_Thrasher_0113_155111.jpg,149.Brown_Thrasher,149,250,250,brown
8759,149.Brown_Thrasher/Brown_Thrasher_0012_155121.jpg,149.Brown_Thrasher,149,250,250,brown
8760,149.Brown_Thrasher/Brown_Thrasher_0063_155127.jpg,149.Brown_Thrasher,149,260,250,brown
8761,149.Brown_Thrasher/Brown_Thrasher_0100_155129.jpg,149.Brown_Thrasher,149,250,250,brown
8762,149.Brown_Thrasher/Brown_Thrasher_0120_155133.jpg,149.Brown_Thrasher,149,263,250,brown
8763,150.Sage_Thrasher/Sage_Thrasher_0097_155564.jpg,150.Sage_Thrasher,150,263,250,brown
8764,150.Sage_Thrasher/Sage_Thrasher_0025_155661.jpg,150.Sage_Thrasher,150,254,250,brown
8765,150.Sage_Thrasher/Sage_Thrasher_0066_155666.jpg,150.Sage_Thrasher,150,250,250,brown
8766,150.Sage_Thrasher/Sage_Thrasher_0040_155667.jpg,150.Sage_Thrasher,150,254,250,brown
8767,150.Sage_Thrasher/Sage_Thrasher_0018_796443.jpg,150.Sage_Thrasher,150,250,250,brown
8768,150.Sage_Thrasher/Sage_Thrasher_0036_796444.jpg,150.Sage_Thrasher,150,250,250,brown
8769,150.Sage_Thrasher/Sage_Thrasher_0076_796445.jpg,150.Sage_Thrasher,150,250,250,brown
8770,150.Sage_Thrasher/Sage_Thrasher_0095_796446.jpg,150.Sage_Thrasher,150,250,250,brown
8771,150.Sage_Thrasher/Sage_Thrasher_0098_796448.jpg,150.Sage_Thrasher,150,254,250,brown
8772,150.Sage_Thrasher/Sage_Thrasher_0039_796449.jpg,150.Sage_Thrasher,150,254,250,brown
8773,150.Sage_Thrasher/Sage_Thrasher_0083_796450.jpg,150.Sage_Thrasher,150,250,250,brown
8774,150.Sage_Thrasher/Sage_Thrasher_0031_796455.jpg,150.Sage_Thrasher,150,250,250,brown
8775,150.Sage_Thrasher/Sage_Thrasher_0056_796457.jpg,150.Sage_Thrasher,150,263,250,brown
8776,150.Sage_Thrasher/Sage_Thrasher_0029_796459.jpg,150.Sage_Thrasher,150,250,250,brown
8777,150.Sage_Thrasher/Sage_Thrasher_0062_796462.jpg,150.Sage_Thrasher,150,254,250,brown
8778,150.Sage_Thrasher/Sage_Thrasher_0024_796463.jpg,150.Sage_Thrasher,150,254,250,brown
8779,150.Sage_Thrasher/Sage_Thrasher_0003_155479.jpg,150.Sage_Thrasher,150,254,250,brown
8780,150.Sage_Thrasher/Sage_Thrasher_0022_155447.jpg,150.Sage_Thrasher,150,250,250,brown
8781,150.Sage_Thrasher/Sage_Thrasher_0045_155448.jpg,150.Sage_Thrasher,150,254,250,brown
8782,150.Sage_Thrasher/Sage_Thrasher_0096_155449.jpg,150.Sage_Thrasher,150,254,250,brown
8783,150.Sage_Thrasher/Sage_Thrasher_0068_155452.jpg,150.Sage_Thrasher,150,254,250,brown
8784,150.Sage_Thrasher/Sage_Thrasher_0002_155455.jpg,150.Sage_Thrasher,150,260,250,brown
8785,150.Sage_Thrasher/Sage_Thrasher_0090_155713.jpg,150.Sage_Thrasher,150,250,250,brown
8786,150.Sage_Thrasher/Sage_Thrasher_0079_155718.jpg,150.Sage_Thrasher,150,250,250,brown
8787,150.Sage_Thrasher/Sage_Thrasher_0051_155464.jpg,150.Sage_Thrasher,150,250,250,brown
8788,150.Sage_Thrasher/Sage_Thrasher_0055_155467.jpg,150.Sage_Thrasher,150,254,250,brown
8789,150.Sage_Thrasher/Sage_Thrasher_0081_155724.jpg,150.Sage_Thrasher,150,254,250,brown
8790,150.Sage_Thrasher/Sage_Thrasher_0060_155728.jpg,150.Sage_Thrasher,150,250,250,brown
8791,150.Sage_Thrasher/Sage_Thrasher_0050_155475.jpg,150.Sage_Thrasher,150,254,250,brown
8792,150.Sage_Thrasher/Sage_Thrasher_0070_155732.jpg,150.Sage_Thrasher,150,250,250,brown
8793,150.Sage_Thrasher/Sage_Thrasher_0006_155478.jpg,150.Sage_Thrasher,150,263,250,brown
8794,150.Sage_Thrasher/Sage_Thrasher_0092_155482.jpg,150.Sage_Thrasher,150,254,250,brown
8795,150.Sage_Thrasher/Sage_Thrasher_0057_155488.jpg,150.Sage_Thrasher,150,263,250,brown
8796,150.Sage_Thrasher/Sage_Thrasher_0084_155490.jpg,150.Sage_Thrasher,150,251,250,brown
8797,150.Sage_Thrasher/Sage_Thrasher_0038_155498.jpg,150.Sage_Thrasher,150,254,250,brown
8798,150.Sage_Thrasher/Sage_Thrasher_0093_155501.jpg,150.Sage_Thrasher,150,250,250,brown
8799,150.Sage_Thrasher/Sage_Thrasher_0033_155511.jpg,150.Sage_Thrasher,150,250,250,brown
8800,150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg,150.Sage_Thrasher,150,250,250,brown
8801,150.Sage_Thrasher/Sage_Thrasher_0104_155529.jpg,150.Sage_Thrasher,150,254,250,brown
8802,150.Sage_Thrasher/Sage_Thrasher_0064_155531.jpg,150.Sage_Thrasher,150,250,250,brown
8803,150.Sage_Thrasher/Sage_Thrasher_0072_155539.jpg,150.Sage_Thrasher,150,250,250,brown
8804,150.Sage_Thrasher/Sage_Thrasher_0014_155541.jpg,150.Sage_Thrasher,150,263,250,brown
8805,150.Sage_Thrasher/Sage_Thrasher_0069_155544.jpg,150.Sage_Thrasher,150,263,250,brown
8806,150.Sage_Thrasher/Sage_Thrasher_0021_155548.jpg,150.Sage_Thrasher,150,254,250,brown
8807,150.Sage_Thrasher/Sage_Thrasher_0061_155462.jpg,150.Sage_Thrasher,150,250,250,brown
8808,150.Sage_Thrasher/Sage_Thrasher_0085_155562.jpg,150.Sage_Thrasher,150,250,250,brown
8809,150.Sage_Thrasher/Sage_Thrasher_0009_155463.jpg,150.Sage_Thrasher,150,254,250,brown
8810,150.Sage_Thrasher/Sage_Thrasher_0019_107436.jpg,150.Sage_Thrasher,150,250,250,brown
8811,150.Sage_Thrasher/Sage_Thrasher_0016_155566.jpg,150.Sage_Thrasher,150,254,250,brown
8812,150.Sage_Thrasher/Sage_Thrasher_0005_155569.jpg,150.Sage_Thrasher,150,254,250,brown
8813,150.Sage_Thrasher/Sage_Thrasher_0043_155574.jpg,150.Sage_Thrasher,150,250,250,brown
8814,150.Sage_Thrasher/Sage_Thrasher_0103_155575.jpg,150.Sage_Thrasher,150,263,250,brown
8815,150.Sage_Thrasher/Sage_Thrasher_0052_155605.jpg,150.Sage_Thrasher,150,254,250,brown
8816,150.Sage_Thrasher/Sage_Thrasher_0077_155608.jpg,150.Sage_Thrasher,150,250,250,brown
8817,150.Sage_Thrasher/Sage_Thrasher_0044_155610.jpg,150.Sage_Thrasher,150,254,250,brown
8818,150.Sage_Thrasher/Sage_Thrasher_0073_155614.jpg,150.Sage_Thrasher,150,250,250,brown
8819,150.Sage_Thrasher/Sage_Thrasher_0106_155618.jpg,150.Sage_Thrasher,150,250,250,brown
8820,150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,150.Sage_Thrasher,150,250,250,brown
8821,150.Sage_Thrasher/Sage_Thrasher_0023_796458.jpg,150.Sage_Thrasher,150,250,250,brown
8822,150.Sage_Thrasher/Sage_Thrasher_0026_155646.jpg,150.Sage_Thrasher,150,254,250,brown
8823,151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,151.Black_capped_Vireo,151,260,261,white
8824,151.Black_capped_Vireo/Black_Capped_Vireo_0044_155819.jpg,151.Black_capped_Vireo,151,254,261,white
8825,151.Black_capped_Vireo/Black_Capped_Vireo_0031_797446.jpg,151.Black_capped_Vireo,151,260,261,white
8826,151.Black_capped_Vireo/Black_Capped_Vireo_0034_797448.jpg,151.Black_capped_Vireo,151,263,261,white
8827,151.Black_capped_Vireo/Black_Capped_Vireo_0048_797449.jpg,151.Black_capped_Vireo,151,254,261,white
8828,151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.jpg,151.Black_capped_Vireo,151,254,261,white
8829,151.Black_capped_Vireo/Black_Capped_Vireo_0039_797451.jpg,151.Black_capped_Vireo,151,261,261,white
8830,151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,151.Black_capped_Vireo,151,255,261,white
8831,151.Black_capped_Vireo/Black_Capped_Vireo_0005_797453.jpg,151.Black_capped_Vireo,151,255,261,white
8832,151.Black_capped_Vireo/Black_Capped_Vireo_0008_797454.jpg,151.Black_capped_Vireo,151,261,261,white
8833,151.Black_capped_Vireo/Black_Capped_Vireo_0027_797455.jpg,151.Black_capped_Vireo,151,250,261,white
8834,151.Black_capped_Vireo/Black_Capped_Vireo_0051_797456.jpg,151.Black_capped_Vireo,151,254,261,white
8835,151.Black_capped_Vireo/Black_Capped_Vireo_0043_797458.jpg,151.Black_capped_Vireo,151,261,261,white
8836,151.Black_capped_Vireo/Black_Capped_Vireo_0022_797459.jpg,151.Black_capped_Vireo,151,256,261,white
8837,151.Black_capped_Vireo/Black_Capped_Vireo_0020_797461.jpg,151.Black_capped_Vireo,151,254,261,white
8838,151.Black_capped_Vireo/Black_Capped_Vireo_0014_797462.jpg,151.Black_capped_Vireo,151,261,261,white
8839,151.Black_capped_Vireo/Black_Capped_Vireo_0028_155799.jpg,151.Black_capped_Vireo,151,254,261,white
8840,151.Black_capped_Vireo/Black_Capped_Vireo_0045_797464.jpg,151.Black_capped_Vireo,151,254,261,white
8841,151.Black_capped_Vireo/Black_Capped_Vireo_0038_797465.jpg,151.Black_capped_Vireo,151,250,261,white
8842,151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,151.Black_capped_Vireo,151,260,261,white
8843,151.Black_capped_Vireo/Black_Capped_Vireo_0003_797467.jpg,151.Black_capped_Vireo,151,250,261,white
8844,151.Black_capped_Vireo/Black_Capped_Vireo_0049_797468.jpg,151.Black_capped_Vireo,151,256,261,white
8845,151.Black_capped_Vireo/Black_Capped_Vireo_0029_797469.jpg,151.Black_capped_Vireo,151,250,261,white
8846,151.Black_capped_Vireo/Black_Capped_Vireo_0032_797470.jpg,151.Black_capped_Vireo,151,255,261,white
8847,151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,151.Black_capped_Vireo,151,260,261,white
8848,151.Black_capped_Vireo/Black_Capped_Vireo_0012_797473.jpg,151.Black_capped_Vireo,151,250,261,white
8849,151.Black_capped_Vireo/Black_Capped_Vireo_0033_797474.jpg,151.Black_capped_Vireo,151,256,261,white
8850,151.Black_capped_Vireo/Black_Capped_Vireo_0036_797475.jpg,151.Black_capped_Vireo,151,256,261,white
8851,151.Black_capped_Vireo/Black_Capped_Vireo_0004_797476.jpg,151.Black_capped_Vireo,151,254,261,white
8852,151.Black_capped_Vireo/Black_Capped_Vireo_0053_797478.jpg,151.Black_capped_Vireo,151,251,261,white
8853,151.Black_capped_Vireo/Black_Capped_Vireo_0013_155815.jpg,151.Black_capped_Vireo,151,261,261,white
8854,151.Black_capped_Vireo/Black_Capped_Vireo_0021_797480.jpg,151.Black_capped_Vireo,151,249,261,white
8855,151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,151.Black_capped_Vireo,151,261,261,white
8856,151.Black_capped_Vireo/Black_Capped_Vireo_0042_797483.jpg,151.Black_capped_Vireo,151,256,261,white
8857,151.Black_capped_Vireo/Black_Capped_Vireo_0023_797486.jpg,151.Black_capped_Vireo,151,255,261,white
8858,151.Black_capped_Vireo/Black_Capped_Vireo_0052_797487.jpg,151.Black_capped_Vireo,151,260,261,white
8859,151.Black_capped_Vireo/Black_Capped_Vireo_0011_797488.jpg,151.Black_capped_Vireo,151,254,261,white
8860,151.Black_capped_Vireo/Black_Capped_Vireo_0016_797489.jpg,151.Black_capped_Vireo,151,254,261,white
8861,151.Black_capped_Vireo/Black_Capped_Vireo_0006_797491.jpg,151.Black_capped_Vireo,151,254,261,white
8862,151.Black_capped_Vireo/Black_Capped_Vireo_0017_797492.jpg,151.Black_capped_Vireo,151,256,261,white
8863,151.Black_capped_Vireo/Black_Capped_Vireo_0009_797493.jpg,151.Black_capped_Vireo,151,254,261,white
8864,151.Black_capped_Vireo/Black_Capped_Vireo_0046_797494.jpg,151.Black_capped_Vireo,151,254,261,white
8865,151.Black_capped_Vireo/Black_Capped_Vireo_0037_797495.jpg,151.Black_capped_Vireo,151,260,261,white
8866,151.Black_capped_Vireo/Black_Capped_Vireo_0010_155832.jpg,151.Black_capped_Vireo,151,255,261,white
8867,151.Black_capped_Vireo/Black_Capped_Vireo_0050_155836.jpg,151.Black_capped_Vireo,151,261,261,white
8868,151.Black_capped_Vireo/Black_Capped_Vireo_0030_155861.jpg,151.Black_capped_Vireo,151,254,261,white
8869,151.Black_capped_Vireo/Black_Capped_Vireo_0040_797463.jpg,151.Black_capped_Vireo,151,255,261,white
8870,151.Black_capped_Vireo/Black_Capped_Vireo_0018_155868.jpg,151.Black_capped_Vireo,151,250,261,white
8871,151.Black_capped_Vireo/Black_Capped_Vireo_0047_155743.jpg,151.Black_capped_Vireo,151,255,261,white
8872,151.Black_capped_Vireo/Black_Capped_Vireo_0026_155745.jpg,151.Black_capped_Vireo,151,261,261,white
8873,151.Black_capped_Vireo/Black_Capped_Vireo_0019_797479.jpg,151.Black_capped_Vireo,151,261,261,white
8874,152.Blue_headed_Vireo/Blue_Headed_Vireo_0088_156416.jpg,152.Blue_headed_Vireo,152,254,254,grey
8875,152.Blue_headed_Vireo/Blue_Headed_Vireo_0060_156171.jpg,152.Blue_headed_Vireo,152,261,254,grey
8876,152.Blue_headed_Vireo/Blue_Headed_Vireo_0012_156434.jpg,152.Blue_headed_Vireo,152,254,254,grey
8877,152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.jpg,152.Blue_headed_Vireo,152,254,254,grey
8878,152.Blue_headed_Vireo/Blue_Headed_Vireo_0025_156439.jpg,152.Blue_headed_Vireo,152,254,254,grey
8879,152.Blue_headed_Vireo/Blue_Headed_Vireo_0022_156184.jpg,152.Blue_headed_Vireo,152,254,254,grey
8880,152.Blue_headed_Vireo/Blue_Headed_Vireo_0123_156443.jpg,152.Blue_headed_Vireo,152,249,254,grey
8881,152.Blue_headed_Vireo/Blue_Headed_Vireo_0020_155994.jpg,152.Blue_headed_Vireo,152,255,254,grey
8882,152.Blue_headed_Vireo/Blue_Headed_Vireo_0091_155934.jpg,152.Blue_headed_Vireo,152,249,254,grey
8883,152.Blue_headed_Vireo/Blue_Headed_Vireo_0118_156193.jpg,152.Blue_headed_Vireo,152,254,254,grey
8884,152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg,152.Blue_headed_Vireo,152,254,254,grey
8885,152.Blue_headed_Vireo/Blue_Headed_Vireo_0054_156455.jpg,152.Blue_headed_Vireo,152,254,254,grey
8886,152.Blue_headed_Vireo/Blue_Headed_Vireo_0101_156203.jpg,152.Blue_headed_Vireo,152,250,254,grey
8887,152.Blue_headed_Vireo/Blue_Headed_Vireo_0087_156461.jpg,152.Blue_headed_Vireo,152,254,254,grey
8888,152.Blue_headed_Vireo/Blue_Headed_Vireo_0008_155950.jpg,152.Blue_headed_Vireo,152,254,254,grey
8889,152.Blue_headed_Vireo/Blue_Headed_Vireo_0110_155952.jpg,152.Blue_headed_Vireo,152,254,254,grey
8890,152.Blue_headed_Vireo/Blue_Headed_Vireo_0076_156209.jpg,152.Blue_headed_Vireo,152,254,254,grey
8891,152.Blue_headed_Vireo/Blue_Headed_Vireo_0037_155955.jpg,152.Blue_headed_Vireo,152,250,254,grey
8892,152.Blue_headed_Vireo/Blue_Headed_Vireo_0028_156217.jpg,152.Blue_headed_Vireo,152,254,254,grey
8893,152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg,152.Blue_headed_Vireo,152,250,254,grey
8894,152.Blue_headed_Vireo/Blue_Headed_Vireo_0068_156222.jpg,152.Blue_headed_Vireo,152,249,254,grey
8895,152.Blue_headed_Vireo/Blue_Headed_Vireo_0105_156229.jpg,152.Blue_headed_Vireo,152,254,254,grey
8896,152.Blue_headed_Vireo/Blue_Headed_Vireo_0121_156233.jpg,152.Blue_headed_Vireo,152,254,254,grey
8897,152.Blue_headed_Vireo/Blue_Headed_Vireo_0032_156239.jpg,152.Blue_headed_Vireo,152,250,254,grey
8898,152.Blue_headed_Vireo/Blue_Headed_Vireo_0002_156241.jpg,152.Blue_headed_Vireo,152,263,254,grey
8899,152.Blue_headed_Vireo/Blue_Headed_Vireo_0072_155987.jpg,152.Blue_headed_Vireo,152,254,254,grey
8900,152.Blue_headed_Vireo/Blue_Headed_Vireo_0086_156244.jpg,152.Blue_headed_Vireo,152,255,254,grey
8901,152.Blue_headed_Vireo/Blue_Headed_Vireo_0026_156245.jpg,152.Blue_headed_Vireo,152,250,254,grey
8902,152.Blue_headed_Vireo/Blue_Headed_Vireo_0055_156247.jpg,152.Blue_headed_Vireo,152,254,254,grey
8903,152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,152.Blue_headed_Vireo,152,254,254,grey
8904,152.Blue_headed_Vireo/Blue_Headed_Vireo_0117_156026.jpg,152.Blue_headed_Vireo,152,254,254,grey
8905,152.Blue_headed_Vireo/Blue_Headed_Vireo_0027_155999.jpg,152.Blue_headed_Vireo,152,254,254,grey
8906,152.Blue_headed_Vireo/Blue_Headed_Vireo_0111_156258.jpg,152.Blue_headed_Vireo,152,254,254,grey
8907,152.Blue_headed_Vireo/Blue_Headed_Vireo_0119_156259.jpg,152.Blue_headed_Vireo,152,249,254,grey
8908,152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg,152.Blue_headed_Vireo,152,254,254,grey
8909,152.Blue_headed_Vireo/Blue_Headed_Vireo_0058_156261.jpg,152.Blue_headed_Vireo,152,250,254,grey
8910,152.Blue_headed_Vireo/Blue_Headed_Vireo_0005_156007.jpg,152.Blue_headed_Vireo,152,251,254,grey
8911,152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,152.Blue_headed_Vireo,152,254,254,grey
8912,152.Blue_headed_Vireo/Blue_Headed_Vireo_0097_156272.jpg,152.Blue_headed_Vireo,152,254,254,grey
8913,152.Blue_headed_Vireo/Blue_Headed_Vireo_0122_156017.jpg,152.Blue_headed_Vireo,152,250,254,grey
8914,152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,152.Blue_headed_Vireo,152,254,254,grey
8915,152.Blue_headed_Vireo/Blue_Headed_Vireo_0096_155969.jpg,152.Blue_headed_Vireo,152,254,254,grey
8916,152.Blue_headed_Vireo/Blue_Headed_Vireo_0019_156311.jpg,152.Blue_headed_Vireo,152,250,254,grey
8917,152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,152.Blue_headed_Vireo,152,254,254,grey
8918,152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,152.Blue_headed_Vireo,152,255,254,grey
8919,152.Blue_headed_Vireo/Blue_Headed_Vireo_0017_156063.jpg,152.Blue_headed_Vireo,152,254,254,grey
8920,152.Blue_headed_Vireo/Blue_Headed_Vireo_0113_156332.jpg,152.Blue_headed_Vireo,152,254,254,grey
8921,152.Blue_headed_Vireo/Blue_Headed_Vireo_0044_156080.jpg,152.Blue_headed_Vireo,152,255,254,grey
8922,152.Blue_headed_Vireo/Blue_Headed_Vireo_0049_156082.jpg,152.Blue_headed_Vireo,152,260,254,grey
8923,152.Blue_headed_Vireo/Blue_Headed_Vireo_0079_156086.jpg,152.Blue_headed_Vireo,152,254,254,grey
8924,152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg,152.Blue_headed_Vireo,152,254,254,grey
8925,152.Blue_headed_Vireo/Blue_Headed_Vireo_0098_156348.jpg,152.Blue_headed_Vireo,152,255,254,grey
8926,152.Blue_headed_Vireo/Blue_Headed_Vireo_0115_156099.jpg,152.Blue_headed_Vireo,152,254,254,grey
